base_design_id,city,design_id,energy_design_id,design_schema_version,room_type,room_width_m,room_depth_m,room_height_m,floor_area_m2,volume_m3,aspect_ratio,orientation,orientation_deg,window_wall_ratio,shading_depth_m,glazing_type,wall_u_category,wall_u_value_w_m2k,roof_u_value_w_m2k,floor_u_value_w_m2k,glazing_u_value,shgc,vlt,energy_simulation_ready
base_0105,Hatay,Hatay_base_0105,ext_hatay_0105,classguard_v2_external_frozen_1,classroom,6.5877,10.0329,3.3714,66.093939,222.828362,1.522976,W,270,0.30055,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0106,Hatay,Hatay_base_0106,ext_hatay_0106,classguard_v2_external_frozen_1,classroom,7.4367,8.3163,3.5833,61.845393,221.609672,1.118283,W,270,0.34538,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0107,Hatay,Hatay_base_0107,ext_hatay_0107,classguard_v2_external_frozen_1,classroom,6.6695,10.0074,3.3344,66.74423,222.549848,1.500467,N,0,0.2383,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0108,Hatay,Hatay_base_0108,ext_hatay_0108,classguard_v2_external_frozen_1,classroom,6.3434,8.3031,3.2597,52.670415,171.692061,1.308936,E,90,0.44617,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0109,Hatay,Hatay_base_0109,ext_hatay_0109,classguard_v2_external_frozen_1,classroom,7.8294,10.0776,3.1648,78.901798,249.706748,1.287153,S,180,0.33472,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0110,Hatay,Hatay_base_0110,ext_hatay_0110,classguard_v2_external_frozen_1,classroom,6.1013,8.6709,3.3179,52.904149,175.530087,1.421146,N,0,0.3266,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0111,Hatay,Hatay_base_0111,ext_hatay_0111,classguard_v2_external_frozen_1,classroom,7.1925,7.1018,3.4408,51.079435,175.753825,0.987391,W,270,0.26464,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0112,Hatay,Hatay_base_0112,ext_hatay_0112,classguard_v2_external_frozen_1,classroom,7.632,8.4424,3.2305,64.432339,208.150409,1.106181,E,90,0.35455,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0113,Hatay,Hatay_base_0113,ext_hatay_0113,classguard_v2_external_frozen_1,classroom,6.0069,10.3516,3.463,62.181096,215.331898,1.723274,W,270,0.35709,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0114,Hatay,Hatay_base_0114,ext_hatay_0114,classguard_v2_external_frozen_1,classroom,7.8702,9.0587,3.2987,71.293852,235.173966,1.151024,E,90,0.30901,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0115,Hatay,Hatay_base_0115,ext_hatay_0115,classguard_v2_external_frozen_1,classroom,6.9921,7.394,3.5752,51.699939,184.836893,1.057477,E,90,0.35511,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0116,Hatay,Hatay_base_0116,ext_hatay_0116,classguard_v2_external_frozen_1,classroom,8.4028,10.1117,3.1885,84.96689,270.918527,1.203366,W,270,0.24058,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0117,Hatay,Hatay_base_0117,ext_hatay_0117,classguard_v2_external_frozen_1,classroom,7.6408,7.5759,3.6281,57.885568,210.015014,0.991511,E,90,0.29336,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0118,Hatay,Hatay_base_0118,ext_hatay_0118,classguard_v2_external_frozen_1,classroom,6.6856,10.2194,3.5546,68.32245,242.859407,1.528577,N,0,0.2697,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0119,Hatay,Hatay_base_0119,ext_hatay_0119,classguard_v2_external_frozen_1,classroom,8.132,7.6509,3.2502,62.217022,202.216798,0.940836,S,180,0.41873,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0120,Hatay,Hatay_base_0120,ext_hatay_0120,classguard_v2_external_frozen_1,classroom,6.7038,8.6843,3.4543,58.218301,201.102017,1.295428,S,180,0.20503,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0121,Hatay,Hatay_base_0121,ext_hatay_0121,classguard_v2_external_frozen_1,classroom,8.0286,8.6344,3.2102,69.322837,222.53746,1.075456,N,0,0.36438,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0122,Hatay,Hatay_base_0122,ext_hatay_0122,classguard_v2_external_frozen_1,classroom,8.3898,10.2765,3.3696,86.217975,290.520636,1.224883,E,90,0.2536,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0123,Hatay,Hatay_base_0123,ext_hatay_0123,classguard_v2_external_frozen_1,classroom,7.1733,7.0981,3.6966,50.916884,188.221665,0.989513,N,0,0.41283,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0124,Hatay,Hatay_base_0124,ext_hatay_0124,classguard_v2_external_frozen_1,classroom,6.4589,7.1345,3.484,46.080948,160.547961,1.104586,S,180,0.39801,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0125,Hatay,Hatay_base_0125,ext_hatay_0125,classguard_v2_external_frozen_1,classroom,7.4482,7.0885,3.1065,52.79659,164.013852,0.951709,S,180,0.32413,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0126,Hatay,Hatay_base_0126,ext_hatay_0126,classguard_v2_external_frozen_1,classroom,7.2391,9.0418,3.6378,65.455087,238.110155,1.249018,E,90,0.25849,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0127,Hatay,Hatay_base_0127,ext_hatay_0127,classguard_v2_external_frozen_1,classroom,6.7438,9.9683,3.0337,67.224353,203.937401,1.478148,W,270,0.23051,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0128,Hatay,Hatay_base_0128,ext_hatay_0128,classguard_v2_external_frozen_1,classroom,6.4057,9.8664,3.1248,63.200934,197.491463,1.540261,E,90,0.43772,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0129,Hatay,Hatay_base_0129,ext_hatay_0129,classguard_v2_external_frozen_1,classroom,8.2564,8.6815,3.7601,71.677827,269.518974,1.051486,N,0,0.41252,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0130,Hatay,Hatay_base_0130,ext_hatay_0130,classguard_v2_external_frozen_1,classroom,6.8642,7.7037,3.5953,52.879876,190.119296,1.122299,N,0,0.23209,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0131,Hatay,Hatay_base_0131,ext_hatay_0131,classguard_v2_external_frozen_1,classroom,8.141,8.4161,3.5722,68.515653,244.752421,1.033785,W,270,0.28638,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0132,Hatay,Hatay_base_0132,ext_hatay_0132,classguard_v2_external_frozen_1,classroom,8.2607,9.2426,3.4883,76.350419,266.335242,1.118868,N,0,0.29881,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0133,Hatay,Hatay_base_0133,ext_hatay_0133,classguard_v2_external_frozen_1,classroom,8.2719,10.4445,3.357,86.396203,290.035024,1.262653,N,0,0.31442,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0134,Hatay,Hatay_base_0134,ext_hatay_0134,classguard_v2_external_frozen_1,classroom,7.1502,9.3968,3.176,67.188413,213.391679,1.314204,W,270,0.28752,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0135,Hatay,Hatay_base_0135,ext_hatay_0135,classguard_v2_external_frozen_1,classroom,7.3368,7.9377,3.2017,58.237539,186.460725,1.0819,W,270,0.29998,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0136,Hatay,Hatay_base_0136,ext_hatay_0136,classguard_v2_external_frozen_1,classroom,6.5519,9.2561,3.4288,60.645141,207.937234,1.412727,S,180,0.25545,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0137,Hatay,Hatay_base_0137,ext_hatay_0137,classguard_v2_external_frozen_1,classroom,6.6012,10.3852,3.7975,68.555108,260.339809,1.573231,W,270,0.33551,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0138,Hatay,Hatay_base_0138,ext_hatay_0138,classguard_v2_external_frozen_1,classroom,8.4582,7.7839,3.4699,65.837458,228.451161,0.920276,W,270,0.30573,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0139,Hatay,Hatay_base_0139,ext_hatay_0139,classguard_v2_external_frozen_1,classroom,7.6538,7.4937,3.1218,57.355556,179.054783,0.979089,E,90,0.4319,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0140,Hatay,Hatay_base_0140,ext_hatay_0140,classguard_v2_external_frozen_1,classroom,6.456,8.3636,3.6544,53.995616,197.322745,1.295472,E,90,0.40985,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0141,Hatay,Hatay_base_0141,ext_hatay_0141,classguard_v2_external_frozen_1,classroom,7.092,7.3664,3.1339,52.242592,163.725538,1.038697,W,270,0.3785,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0142,Hatay,Hatay_base_0142,ext_hatay_0142,classguard_v2_external_frozen_1,classroom,7.9927,7.6847,3.1838,61.421883,195.552898,0.961463,E,90,0.2742,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0143,Hatay,Hatay_base_0143,ext_hatay_0143,classguard_v2_external_frozen_1,classroom,6.651,8.0187,3.2697,53.332656,174.381285,1.205635,S,180,0.24537,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0144,Hatay,Hatay_base_0144,ext_hatay_0144,classguard_v2_external_frozen_1,classroom,7.8041,8.3657,3.4149,65.287298,222.947387,1.071959,E,90,0.28882,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0145,Hatay,Hatay_base_0145,ext_hatay_0145,classguard_v2_external_frozen_1,classroom,8.1225,9.0017,3.1663,73.116456,231.508787,1.108242,N,0,0.40367,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0146,Hatay,Hatay_base_0146,ext_hatay_0146,classguard_v2_external_frozen_1,classroom,6.4343,10.1733,3.4221,65.457736,224.000121,1.581117,W,270,0.36146,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0147,Hatay,Hatay_base_0147,ext_hatay_0147,classguard_v2_external_frozen_1,classroom,6.9171,7.8008,3.5345,53.959237,190.717744,1.127756,N,0,0.31493,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0148,Hatay,Hatay_base_0148,ext_hatay_0148,classguard_v2_external_frozen_1,classroom,8.0312,7.2613,3.0348,58.316313,176.978499,0.904136,N,0,0.356,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0149,Hatay,Hatay_base_0149,ext_hatay_0149,classguard_v2_external_frozen_1,classroom,7.0414,9.9129,3.5492,69.800573,247.737233,1.407812,N,0,0.33802,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0150,Hatay,Hatay_base_0150,ext_hatay_0150,classguard_v2_external_frozen_1,classroom,6.954,9.6431,3.4689,67.058644,232.618921,1.386691,W,270,0.25885,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0151,Hatay,Hatay_base_0151,ext_hatay_0151,classguard_v2_external_frozen_1,classroom,7.1085,8.6914,3.7858,61.782676,233.894981,1.222667,S,180,0.21816,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0152,Hatay,Hatay_base_0152,ext_hatay_0152,classguard_v2_external_frozen_1,classroom,8.1644,7.4821,3.5906,61.086952,219.337255,0.91643,E,90,0.26909,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0153,Hatay,Hatay_base_0153,ext_hatay_0153,classguard_v2_external_frozen_1,classroom,7.922,9.1953,3.1626,72.845065,230.376789,1.160729,E,90,0.24692,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0154,Hatay,Hatay_base_0154,ext_hatay_0154,classguard_v2_external_frozen_1,classroom,6.6355,10.1656,3.0075,67.453528,202.863399,1.532009,E,90,0.28341,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0155,Hatay,Hatay_base_0155,ext_hatay_0155,classguard_v2_external_frozen_1,classroom,7.9567,9.7121,3.4006,77.276435,262.785414,1.220625,N,0,0.43452,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0156,Hatay,Hatay_base_0156,ext_hatay_0156,classguard_v2_external_frozen_1,classroom,6.1469,9.7056,3.2096,59.659397,191.48269,1.578954,E,90,0.40828,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0157,Hatay,Hatay_base_0157,ext_hatay_0157,classguard_v2_external_frozen_1,classroom,6.7237,7.2327,3.4748,48.630541,168.983274,1.0757,W,270,0.35427,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0158,Hatay,Hatay_base_0158,ext_hatay_0158,classguard_v2_external_frozen_1,classroom,6.0419,10.071,3.0521,60.847497,185.714241,1.666857,N,0,0.38482,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0159,Hatay,Hatay_base_0159,ext_hatay_0159,classguard_v2_external_frozen_1,classroom,8.2982,8.2306,3.2766,68.298742,223.786376,0.991855,N,0,0.29931,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0160,Hatay,Hatay_base_0160,ext_hatay_0160,classguard_v2_external_frozen_1,classroom,6.7547,9.3334,3.7735,63.044211,237.898963,1.381761,W,270,0.20811,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0161,Hatay,Hatay_base_0161,ext_hatay_0161,classguard_v2_external_frozen_1,classroom,7.7668,8.976,3.7741,69.714953,263.11464,1.155686,N,0,0.3647,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0162,Hatay,Hatay_base_0162,ext_hatay_0162,classguard_v2_external_frozen_1,classroom,7.8183,10.1524,3.7937,79.374324,301.119226,1.29855,W,270,0.20982,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0163,Hatay,Hatay_base_0163,ext_hatay_0163,classguard_v2_external_frozen_1,classroom,7.7338,7.159,3.6802,55.366293,203.758297,0.925681,N,0,0.30678,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0164,Hatay,Hatay_base_0164,ext_hatay_0164,classguard_v2_external_frozen_1,classroom,6.0197,7.1956,3.233,43.315247,140.03847,1.195344,S,180,0.24257,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0165,Hatay,Hatay_base_0165,ext_hatay_0165,classguard_v2_external_frozen_1,classroom,8.2286,9.4632,3.3865,77.868828,263.700385,1.15005,E,90,0.22679,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0166,Hatay,Hatay_base_0166,ext_hatay_0166,classguard_v2_external_frozen_1,classroom,8.2834,9.967,3.1263,82.561557,258.113552,1.203249,W,270,0.23023,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0167,Hatay,Hatay_base_0167,ext_hatay_0167,classguard_v2_external_frozen_1,classroom,7.3055,10.1262,3.2179,73.977641,238.055002,1.386106,N,0,0.21151,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0168,Hatay,Hatay_base_0168,ext_hatay_0168,classguard_v2_external_frozen_1,classroom,7.6878,10.1631,3.1851,78.13154,248.853384,1.321988,E,90,0.44363,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0169,Hatay,Hatay_base_0169,ext_hatay_0169,classguard_v2_external_frozen_1,classroom,8.1987,8.3978,3.068,68.851377,211.238392,1.024279,E,90,0.28433,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0170,Hatay,Hatay_base_0170,ext_hatay_0170,classguard_v2_external_frozen_1,classroom,8.0264,7.6998,3.2053,61.801111,198.088636,0.959312,E,90,0.41386,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0171,Hatay,Hatay_base_0171,ext_hatay_0171,classguard_v2_external_frozen_1,classroom,6.7736,7.9985,3.213,54.178683,174.07869,1.180835,E,90,0.25232,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0172,Hatay,Hatay_base_0172,ext_hatay_0172,classguard_v2_external_frozen_1,classroom,7.3774,8.8221,3.1105,65.084491,202.444524,1.195826,S,180,0.27909,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0173,Hatay,Hatay_base_0173,ext_hatay_0173,classguard_v2_external_frozen_1,classroom,8.2769,9.8471,3.312,81.50385,269.942903,1.18971,S,180,0.31221,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0174,Hatay,Hatay_base_0174,ext_hatay_0174,classguard_v2_external_frozen_1,classroom,6.4002,7.0487,3.6553,45.11319,164.900708,1.101315,S,180,0.36656,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0175,Hatay,Hatay_base_0175,ext_hatay_0175,classguard_v2_external_frozen_1,classroom,7.564,8.796,3.313,66.532622,220.423273,1.162872,N,0,0.32774,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0176,Hatay,Hatay_base_0176,ext_hatay_0176,classguard_v2_external_frozen_1,classroom,6.7013,8.4948,3.7945,56.926385,216.006054,1.267639,E,90,0.33847,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0177,Hatay,Hatay_base_0177,ext_hatay_0177,classguard_v2_external_frozen_1,classroom,6.3932,8.1202,3.2652,51.913756,169.506917,1.270127,N,0,0.41066,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0178,Hatay,Hatay_base_0178,ext_hatay_0178,classguard_v2_external_frozen_1,classroom,6.2543,7.4074,3.0946,46.328198,143.366926,1.184373,N,0,0.29144,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0179,Hatay,Hatay_base_0179,ext_hatay_0179,classguard_v2_external_frozen_1,classroom,6.9522,7.7749,3.6719,54.052181,198.471919,1.118337,N,0,0.3331,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0180,Hatay,Hatay_base_0180,ext_hatay_0180,classguard_v2_external_frozen_1,classroom,7.8461,8.3938,3.1344,65.858319,206.429237,1.069805,S,180,0.41645,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0181,Hatay,Hatay_base_0181,ext_hatay_0181,classguard_v2_external_frozen_1,classroom,7.084,8.3222,3.1798,58.954358,187.461156,1.174794,S,180,0.42958,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0182,Hatay,Hatay_base_0182,ext_hatay_0182,classguard_v2_external_frozen_1,classroom,7.0138,8.3608,3.487,58.641317,204.481275,1.192053,E,90,0.31935,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0183,Hatay,Hatay_base_0183,ext_hatay_0183,classguard_v2_external_frozen_1,classroom,6.6706,7.5172,3.2799,50.14387,164.468576,1.126912,N,0,0.29259,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0184,Hatay,Hatay_base_0184,ext_hatay_0184,classguard_v2_external_frozen_1,classroom,7.6453,10.0246,3.2352,76.640334,247.949002,1.311212,W,270,0.36421,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0185,Hatay,Hatay_base_0185,ext_hatay_0185,classguard_v2_external_frozen_1,classroom,7.1007,9.686,3.1675,68.777689,217.849898,1.364097,N,0,0.38409,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0186,Hatay,Hatay_base_0186,ext_hatay_0186,classguard_v2_external_frozen_1,classroom,6.0206,7.187,3.7788,43.269798,163.508472,1.193739,E,90,0.26196,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0187,Hatay,Hatay_base_0187,ext_hatay_0187,classguard_v2_external_frozen_1,classroom,7.6207,9.4034,3.355,71.660657,240.42196,1.233921,N,0,0.29463,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0188,Hatay,Hatay_base_0188,ext_hatay_0188,classguard_v2_external_frozen_1,classroom,7.858,9.0022,3.1932,70.739038,225.88535,1.145619,S,180,0.35138,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0189,Hatay,Hatay_base_0189,ext_hatay_0189,classguard_v2_external_frozen_1,classroom,7.48,9.6025,3.5872,71.826197,257.658296,1.283761,S,180,0.25089,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0190,Hatay,Hatay_base_0190,ext_hatay_0190,classguard_v2_external_frozen_1,classroom,6.9589,8.2468,3.5884,57.388348,205.933397,1.185066,W,270,0.33405,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0191,Hatay,Hatay_base_0191,ext_hatay_0191,classguard_v2_external_frozen_1,classroom,7.6931,7.6737,3.241,59.034642,191.330129,0.997473,E,90,0.32736,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0192,Hatay,Hatay_base_0192,ext_hatay_0192,classguard_v2_external_frozen_1,classroom,6.3338,10.4309,3.0585,66.067415,202.064211,1.64687,S,180,0.33738,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0193,Hatay,Hatay_base_0193,ext_hatay_0193,classguard_v2_external_frozen_1,classroom,7.7222,7.4523,3.1174,57.548343,179.403035,0.965042,S,180,0.27978,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0194,Hatay,Hatay_base_0194,ext_hatay_0194,classguard_v2_external_frozen_1,classroom,7.9576,8.5786,3.1149,68.265168,212.641891,1.078043,S,180,0.36589,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0195,Hatay,Hatay_base_0195,ext_hatay_0195,classguard_v2_external_frozen_1,classroom,6.023,9.6497,3.024,58.120593,175.758812,1.602137,W,270,0.2542,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0196,Hatay,Hatay_base_0196,ext_hatay_0196,classguard_v2_external_frozen_1,classroom,7.0195,7.8291,3.3889,54.956244,186.24248,1.115347,S,180,0.28174,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0197,Hatay,Hatay_base_0197,ext_hatay_0197,classguard_v2_external_frozen_1,classroom,7.455,9.2958,3.7144,69.29996,257.408568,1.246925,E,90,0.37136,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0198,Hatay,Hatay_base_0198,ext_hatay_0198,classguard_v2_external_frozen_1,classroom,6.7105,7.8578,3.2376,52.7293,170.715743,1.170972,E,90,0.28204,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0199,Hatay,Hatay_base_0199,ext_hatay_0199,classguard_v2_external_frozen_1,classroom,7.3207,8.4664,3.7169,61.980011,230.374452,1.156514,S,180,0.21539,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0200,Hatay,Hatay_base_0200,ext_hatay_0200,classguard_v2_external_frozen_1,classroom,8.3332,10.2014,3.4434,85.009894,292.722268,1.224196,W,270,0.42596,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0201,Hatay,Hatay_base_0201,ext_hatay_0201,classguard_v2_external_frozen_1,classroom,6.448,8.1356,3.3929,52.458546,177.987326,1.261723,N,0,0.21627,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0202,Hatay,Hatay_base_0202,ext_hatay_0202,classguard_v2_external_frozen_1,classroom,7.8813,7.752,3.6847,61.096223,225.122084,0.983596,N,0,0.40774,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0203,Hatay,Hatay_base_0203,ext_hatay_0203,classguard_v2_external_frozen_1,classroom,6.98,8.5013,3.2615,59.339341,193.533627,1.217958,N,0,0.43076,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0204,Hatay,Hatay_base_0204,ext_hatay_0204,classguard_v2_external_frozen_1,classroom,7.8857,9.2328,3.7564,72.807134,273.491509,1.170833,N,0,0.41451,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0205,Hatay,Hatay_base_0205,ext_hatay_0205,classguard_v2_external_frozen_1,classroom,6.3642,9.4201,3.621,59.951363,217.081714,1.480174,S,180,0.37673,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0206,Hatay,Hatay_base_0206,ext_hatay_0206,classguard_v2_external_frozen_1,classroom,7.4444,9.5956,3.2865,71.433239,234.768827,1.288976,S,180,0.44906,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
